SpatialDim,ParentLocation,TimeDim,Dim1,NumericValue,Date,Country
TZA,Africa,2017,SEX_FMLE,3.673787442,2025-01-28T14:13:24.673+01:00,Tanzania
BEL,Europe,2002,SEX_MLE,25.61139185,2025-01-28T14:13:24.673+01:00,Belgium
TUN,Eastern Mediterranean,2002,SEX_BTSX,3.149335681,2025-01-28T14:13:24.673+01:00,Tunisia
HUN,Europe,2001,SEX_MLE,40.41519287,2025-01-28T14:13:24.673+01:00,Hungary
OMN,Eastern Mediterranean,2013,SEX_MLE,2.366636368,2025-01-28T14:13:24.673+01:00,Oman
NPL,South-East Asia,2019,SEX_MLE,16.69779441,2025-01-28T14:13:24.673+01:00,Nepal
BLR,Europe,2014,SEX_BTSX,19.53579439,2025-01-28T14:13:24.673+01:00,Belarus
WPR,,2002,SEX_BTSX,14.37149296,2025-01-28T14:13:24.673+01:00,not found
TJK,Europe,2016,SEX_FMLE,1.996895727,2025-01-28T14:13:24.673+01:00,Tajikistan
VNM,Western Pacific,2011,SEX_BTSX,7.467904247,2025-01-28T14:13:24.673+01:00,Vietnam
MRT,Africa,2002,SEX_MLE,6.732471859,2025-01-28T14:13:24.673+01:00,Mauritania
MLT,Europe,2004,SEX_FMLE,2.456292408,2025-01-28T14:13:24.673+01:00,Malta
NIC,Americas,2013,SEX_BTSX,6.157340675,2025-01-28T14:13:24.673+01:00,Nicaragua
MKD,Europe,2013,SEX_BTSX,6.431992535,2025-01-28T14:13:24.673+01:00,North Macedonia
KIR,Western Pacific,2014,SEX_BTSX,21.3685894,2025-01-28T14:13:24.673+01:00,Kiribati
WB_UMI,,2010,SEX_FMLE,5.841867795,2025-01-28T14:13:24.673+01:00,not found
ECU,Americas,2012,SEX_BTSX,8.26887195,2025-01-28T14:13:24.673+01:00,Ecuador
ARG,Americas,2010,SEX_BTSX,8.396272513,2025-01-28T14:13:24.673+01:00,Argentina
SDN,Eastern Mediterranean,2016,SEX_MLE,5.682981104,2025-01-28T14:13:24.673+01:00,Sudan
URY,Americas,2006,SEX_MLE,22.08957572,2025-01-28T14:13:24.673+01:00,Uruguay
IRL,Europe,2011,SEX_BTSX,12.13724225,2025-01-28T14:13:24.673+01:00,Ireland
SEN,Africa,2017,SEX_MLE,19.19403058,2025-01-28T14:13:24.673+01:00,Senegal
CAN,Americas,2003,SEX_MLE,17.65543037,2025-01-28T14:13:24.673+01:00,Canada
AUS,Western Pacific,2001,SEX_BTSX,12.08432998,2025-01-28T14:13:24.673+01:00,Australia
KOR,Western Pacific,2011,SEX_MLE,41.20051924,2025-01-28T14:13:24.673+01:00,South Korea
LBR,Africa,2001,SEX_BTSX,8.898388851,2025-01-28T14:13:24.673+01:00,Liberia
ISL,Europe,2010,SEX_BTSX,12.01283319,2025-01-28T14:13:24.673+01:00,Iceland
TTO,Americas,2012,SEX_FMLE,3.893933573,2025-01-28T14:13:24.673+01:00,Trinidad and Tobago
AMR,,2007,SEX_MLE,12.72997873,2025-01-28T14:13:24.673+01:00,not found
NZL,Western Pacific,2015,SEX_MLE,16.69801473,2025-01-28T14:13:24.673+01:00,New Zealand
NGA,Africa,2013,SEX_BTSX,8.503319696,2025-01-28T14:13:24.673+01:00,Nigeria
COL,Americas,2003,SEX_FMLE,2.586205816,2025-01-28T14:13:24.673+01:00,Colombia
BGD,South-East Asia,2009,SEX_MLE,5.518049917,2025-01-28T14:13:24.673+01:00,Bangladesh
PRK,South-East Asia,2014,SEX_FMLE,7.357510518,2025-01-28T14:13:24.673+01:00,North Korea
MDA,Europe,2014,SEX_BTSX,13.599911,2025-01-28T14:13:24.673+01:00,Moldova
COG,Africa,2008,SEX_BTSX,13.88428524,2025-01-28T14:13:24.673+01:00,Congo Republic
KAZ,Europe,2002,SEX_MLE,61.11359132,2025-01-28T14:13:24.673+01:00,Kazakhstan
ERI,Africa,2021,SEX_MLE,31.68252265,2025-01-28T14:13:24.673+01:00,Eritrea
ISL,Europe,2020,SEX_FMLE,6.489801361,2025-01-28T14:13:24.673+01:00,Iceland
CPV,Africa,2008,SEX_FMLE,6.074619194,2025-01-28T14:13:24.673+01:00,Cabo Verde
GEO,Europe,2017,SEX_BTSX,3.495912139,2025-01-28T14:13:24.673+01:00,Georgia
GAB,Africa,2011,SEX_MLE,23.48355613,2025-01-28T14:13:24.673+01:00,Gabon
TLS,South-East Asia,2007,SEX_MLE,5.665694461,2025-01-28T14:13:24.673+01:00,Timor-Leste
BGR,Europe,2017,SEX_FMLE,2.808703417,2025-01-28T14:13:24.673+01:00,Bulgaria
MMR,South-East Asia,2001,SEX_FMLE,1.895238489,2025-01-28T14:13:24.673+01:00,Myanmar
LBN,Eastern Mediterranean,2020,SEX_BTSX,0.806437296,2025-01-28T14:13:24.673+01:00,Lebanon
BLR,Europe,2001,SEX_FMLE,8.395696423,2025-01-28T14:13:24.673+01:00,Belarus
DEU,Europe,2013,SEX_MLE,14.25022593,2025-01-28T14:13:24.673+01:00,Germany
SSD,Africa,2016,SEX_FMLE,4.572881328,2025-01-28T14:13:24.673+01:00,South Sudan
EMR,,2003,SEX_BTSX,5.37717599,2025-01-28T14:13:24.673+01:00,not found
PHL,Western Pacific,2014,SEX_FMLE,1.267846691,2025-01-28T14:13:24.673+01:00,Philippines
RUS,Europe,2011,SEX_MLE,53.26592045,2025-01-28T14:13:24.673+01:00,Russia
LVA,Europe,2005,SEX_FMLE,6.722844407,2025-01-28T14:13:24.673+01:00,Latvia
AFR,,2020,SEX_FMLE,4.999427828,2025-01-28T14:13:24.673+01:00,not found
BIH,Europe,2018,SEX_MLE,12.54218765,2025-01-28T14:13:24.673+01:00,Bosnia and Herzegovina
WB_HI,,2016,SEX_BTSX,12.48440775,2025-01-28T14:13:24.673+01:00,not found
SAU,Eastern Mediterranean,2002,SEX_BTSX,4.508141945,2025-01-28T14:13:24.673+01:00,Saudi Arabia
ALB,Europe,2006,SEX_MLE,8.378189115,2025-01-28T14:13:24.673+01:00,Albania
ARE,Eastern Mediterranean,2018,SEX_FMLE,0.694570589,2025-01-28T14:13:24.673+01:00,United Arab Emirates
TON,Western Pacific,2013,SEX_FMLE,4.025950962,2025-01-28T14:13:24.673+01:00,Tonga
WB_LI,,2012,SEX_FMLE,5.512430105,2025-01-28T14:13:24.673+01:00,not found
SRB,Europe,2004,SEX_FMLE,8.055442054,2025-01-28T14:13:24.673+01:00,Serbia
UZB,Europe,2004,SEX_BTSX,14.87650598,2025-01-28T14:13:24.673+01:00,Uzbekistan
ISR,Europe,2006,SEX_MLE,8.799957822,2025-01-28T14:13:24.673+01:00,Israel
GBR,Europe,2021,SEX_FMLE,4.132539085,2025-01-28T14:13:24.673+01:00,United Kingdom
ETH,Africa,2001,SEX_MLE,21.5510667,2025-01-28T14:13:24.673+01:00,Ethiopia
SAU,Eastern Mediterranean,2020,SEX_BTSX,1.70272845,2025-01-28T14:13:24.673+01:00,Saudi Arabia
GAB,Africa,2018,SEX_BTSX,13.44397759,2025-01-28T14:13:24.673+01:00,Gabon
ERI,Africa,2016,SEX_MLE,32.84377468,2025-01-28T14:13:24.673+01:00,Eritrea
BLZ,Americas,2021,SEX_BTSX,4.623454355,2025-01-28T14:13:24.673+01:00,Belize
UKR,Europe,2014,SEX_BTSX,21.37999415,2025-01-28T14:13:24.673+01:00,Ukraine
LKA,South-East Asia,2019,SEX_BTSX,15.30340323,2025-01-28T14:13:24.673+01:00,Sri Lanka
PAK,Eastern Mediterranean,2015,SEX_BTSX,7.409132757,2025-01-28T14:13:24.673+01:00,Pakistan
CUB,Americas,2017,SEX_FMLE,4.468474336,2025-01-28T14:13:24.673+01:00,Cuba
MYS,Western Pacific,2020,SEX_FMLE,1.908777994,2025-01-28T14:13:24.673+01:00,Malaysia
SYR,Eastern Mediterranean,2016,SEX_BTSX,0.719310096,2025-01-28T14:13:24.673+01:00,Syria
BRN,Western Pacific,2009,SEX_FMLE,0.774480134,2025-01-28T14:13:24.673+01:00,Brunei Darussalam
ARE,Eastern Mediterranean,2000,SEX_MLE,2.814180255,2025-01-28T14:13:24.673+01:00,United Arab Emirates
STP,Africa,2003,SEX_FMLE,0.779631919,2025-01-28T14:13:24.673+01:00,Sao Tome and Principe
MLI,Africa,2008,SEX_FMLE,5.190683383,2025-01-28T14:13:24.673+01:00,Mali
OMN,Eastern Mediterranean,2005,SEX_MLE,3.006735177,2025-01-28T14:13:24.673+01:00,Oman
BLR,Europe,2008,SEX_MLE,56.13324911,2025-01-28T14:13:24.673+01:00,Belarus
KAZ,Europe,2003,SEX_FMLE,10.52640091,2025-01-28T14:13:24.673+01:00,Kazakhstan
KOR,Western Pacific,2011,SEX_BTSX,28.69099047,2025-01-28T14:13:24.673+01:00,South Korea
LUX,Europe,2008,SEX_FMLE,5.701297317,2025-01-28T14:13:24.673+01:00,Luxembourg
MLT,Europe,2001,SEX_BTSX,6.548249219,2025-01-28T14:13:24.673+01:00,Malta
TKM,Europe,2013,SEX_MLE,11.60743479,2025-01-28T14:13:24.673+01:00,Turkmenistan
CMR,Africa,2016,SEX_MLE,22.86635937,2025-01-28T14:13:24.673+01:00,Cameroon
FSM,Western Pacific,2014,SEX_BTSX,21.50640896,2025-01-28T14:13:24.673+01:00,"Micronesia, Fed. Sts."
DEU,Europe,2009,SEX_FMLE,4.252647768,2025-01-28T14:13:24.673+01:00,Germany
TGO,Africa,2018,SEX_MLE,25.87302708,2025-01-28T14:13:24.673+01:00,Togo
WSM,Western Pacific,2003,SEX_BTSX,13.21093389,2025-01-28T14:13:24.673+01:00,Samoa
GMB,Africa,2008,SEX_BTSX,8.883152073,2025-01-28T14:13:24.673+01:00,Gambia
SWE,Europe,2015,SEX_MLE,17.22078005,2025-01-28T14:13:24.673+01:00,Sweden
SLB,Western Pacific,2010,SEX_BTSX,24.16759892,2025-01-28T14:13:24.673+01:00,Solomon Islands
AGO,Africa,2015,SEX_BTSX,12.14248626,2025-01-28T14:13:24.673+01:00,Angola
SUR,Americas,2015,SEX_FMLE,13.4085029,2025-01-28T14:13:24.673+01:00,Suriname
BRB,Americas,2010,SEX_MLE,7.182271819,2025-01-28T14:13:24.673+01:00,Barbados
PSE,Eastern Mediterranean,2004,SEX_MLE,1.496371981,2025-01-28T14:13:24.673+01:00,Palestine
DOM,Americas,2021,SEX_BTSX,4.347187554,2025-01-28T14:13:24.673+01:00,Dominican Republic
EGY,Eastern Mediterranean,2012,SEX_BTSX,1.156627836,2025-01-28T14:13:24.673+01:00,Egypt
JAM,Americas,2000,SEX_MLE,2.248121866,2025-01-28T14:13:24.673+01:00,Jamaica
MAR,Eastern Mediterranean,2001,SEX_MLE,4.815538735,2025-01-28T14:13:24.673+01:00,Morocco
GAB,Africa,2007,SEX_BTSX,12.73593809,2025-01-28T14:13:24.673+01:00,Gabon
LKA,South-East Asia,2015,SEX_MLE,24.15404371,2025-01-28T14:13:24.673+01:00,Sri Lanka
WB_HI,,2015,SEX_MLE,19.98894809,2025-01-28T14:13:24.673+01:00,not found
ETH,Africa,2010,SEX_BTSX,11.09679719,2025-01-28T14:13:24.673+01:00,Ethiopia
VNM,Western Pacific,2008,SEX_BTSX,7.246919139,2025-01-28T14:13:24.673+01:00,Vietnam
MWI,Africa,2017,SEX_FMLE,4.401425933,2025-01-28T14:13:24.673+01:00,Malawi
WB_LMI,,2019,SEX_BTSX,10.32945822,2025-01-28T14:13:24.673+01:00,not found
VCT,Americas,2002,SEX_FMLE,1.482865508,2025-01-28T14:13:24.673+01:00,St. Vincent and the Grenadines
MOZ,Africa,2013,SEX_BTSX,18.56382938,2025-01-28T14:13:24.673+01:00,Mozambique
GAB,Africa,2007,SEX_FMLE,4.736347125,2025-01-28T14:13:24.673+01:00,Gabon
ISR,Europe,2009,SEX_BTSX,6.015260105,2025-01-28T14:13:24.673+01:00,Israel
CHE,Europe,2005,SEX_MLE,20.01167457,2025-01-28T14:13:24.673+01:00,Switzerland
TUN,Eastern Mediterranean,2018,SEX_MLE,3.93296067,2025-01-28T14:13:24.673+01:00,Tunisia
JPN,Western Pacific,2010,SEX_BTSX,19.14928309,2025-01-28T14:13:24.673+01:00,Japan
SLE,Africa,2015,SEX_MLE,12.38945552,2025-01-28T14:13:24.673+01:00,Sierra Leone
CYP,Europe,2000,SEX_FMLE,1.161546086,2025-01-28T14:13:24.673+01:00,Cyprus
NAM,Africa,2000,SEX_MLE,24.92064184,2025-01-28T14:13:24.673+01:00,Namibia
SGP,Western Pacific,2015,SEX_MLE,9.982344328,2025-01-28T14:13:24.673+01:00,Singapore
TUR,Europe,2006,SEX_MLE,4.67985181,2025-01-28T14:13:24.673+01:00,Türkiye
GEO,Europe,2019,SEX_FMLE,1.836505602,2025-01-28T14:13:24.673+01:00,Georgia
ETH,Africa,2004,SEX_FMLE,6.847454124,2025-01-28T14:13:24.673+01:00,Ethiopia
CIV,Africa,2011,SEX_MLE,24.48129464,2025-01-28T14:13:24.673+01:00,Cote d'Ivoire
POL,Europe,2001,SEX_BTSX,15.35496067,2025-01-28T14:13:24.673+01:00,Poland
YEM,Eastern Mediterranean,2000,SEX_BTSX,7.864764033,2025-01-28T14:13:24.673+01:00,Yemen
COG,Africa,2005,SEX_BTSX,15.65685332,2025-01-28T14:13:24.673+01:00,Congo Republic
COG,Africa,2010,SEX_FMLE,7.914763912,2025-01-28T14:13:24.673+01:00,Congo Republic
GRD,Americas,2017,SEX_MLE,0.577619385,2025-01-28T14:13:24.673+01:00,Grenada
COD,Africa,2021,SEX_BTSX,15.78790473,2025-01-28T14:13:24.673+01:00,DR Congo
BFA,Africa,2019,SEX_FMLE,6.652830868,2025-01-28T14:13:24.673+01:00,Burkina Faso
ISR,Europe,2008,SEX_FMLE,1.734840324,2025-01-28T14:13:24.673+01:00,Israel
BLR,Europe,2007,SEX_MLE,53.11313345,2025-01-28T14:13:24.673+01:00,Belarus
SGP,Western Pacific,2016,SEX_MLE,9.289386588,2025-01-28T14:13:24.673+01:00,Singapore
PRY,Americas,2004,SEX_MLE,7.038543879,2025-01-28T14:13:24.673+01:00,Paraguay
KIR,Western Pacific,2007,SEX_FMLE,6.300022434,2025-01-28T14:13:24.673+01:00,Kiribati
CAN,Americas,2007,SEX_BTSX,10.55545582,2025-01-28T14:13:24.673+01:00,Canada
KAZ,Europe,2003,SEX_BTSX,34.92129653,2025-01-28T14:13:24.673+01:00,Kazakhstan
GBR,Europe,2000,SEX_FMLE,3.614626367,2025-01-28T14:13:24.673+01:00,United Kingdom
NLD,Europe,2002,SEX_FMLE,5.257097894,2025-01-28T14:13:24.673+01:00,Netherlands
PRT,Europe,2015,SEX_BTSX,8.37202619,2025-01-28T14:13:24.673+01:00,Portugal
RWA,Africa,2002,SEX_FMLE,10.38814031,2025-01-28T14:13:24.673+01:00,Rwanda
PRT,Europe,2008,SEX_MLE,14.38578958,2025-01-28T14:13:24.673+01:00,Portugal
IRQ,Eastern Mediterranean,2021,SEX_FMLE,1.812313725,2025-01-28T14:13:24.673+01:00,Iraq
KHM,Western Pacific,2016,SEX_MLE,7.556979752,2025-01-28T14:13:24.673+01:00,Cambodia
VUT,Western Pacific,2003,SEX_BTSX,20.37777441,2025-01-28T14:13:24.673+01:00,Vanuatu
HND,Americas,2007,SEX_MLE,7.28812236,2025-01-28T14:13:24.673+01:00,Honduras
MDG,Africa,2016,SEX_MLE,15.07256275,2025-01-28T14:13:24.673+01:00,Madagascar
BHS,Americas,2006,SEX_BTSX,3.289946007,2025-01-28T14:13:24.673+01:00,Bahamas
TGO,Africa,2006,SEX_BTSX,15.78233273,2025-01-28T14:13:24.673+01:00,Togo
PAK,Eastern Mediterranean,2014,SEX_FMLE,3.702358474,2025-01-28T14:13:24.673+01:00,Pakistan
NOR,Europe,2015,SEX_MLE,13.3010204,2025-01-28T14:13:24.673+01:00,Norway
VEN,Americas,2011,SEX_BTSX,6.494365104,2025-01-28T14:13:24.673+01:00,Venezuela
ARM,Europe,2013,SEX_BTSX,5.416155339,2025-01-28T14:13:24.673+01:00,Armenia
SWZ,Africa,2019,SEX_BTSX,33.2584713,2025-01-28T14:13:24.673+01:00,Eswatini
SLB,Western Pacific,2002,SEX_FMLE,9.745257016,2025-01-28T14:13:24.673+01:00,Solomon Islands
MWI,Africa,2010,SEX_MLE,21.38400789,2025-01-28T14:13:24.673+01:00,Malawi
CRI,Americas,2006,SEX_MLE,13.53078788,2025-01-28T14:13:24.673+01:00,Costa Rica
ZMB,Africa,2005,SEX_BTSX,12.7668797,2025-01-28T14:13:24.673+01:00,Zambia
TON,Western Pacific,2008,SEX_FMLE,3.851151461,2025-01-28T14:13:24.673+01:00,Tonga
UZB,Europe,2006,SEX_MLE,20.18800454,2025-01-28T14:13:24.673+01:00,Uzbekistan
KAZ,Europe,2001,SEX_MLE,63.09863015,2025-01-28T14:13:24.673+01:00,Kazakhstan
GNQ,Africa,2001,SEX_MLE,23.20538762,2025-01-28T14:13:24.673+01:00,Equatorial Guinea
IDN,South-East Asia,2005,SEX_MLE,2.916837867,2025-01-28T14:13:24.673+01:00,Indonesia
BDI,Africa,2001,SEX_FMLE,11.89717492,2025-01-28T14:13:24.673+01:00,Burundi
ROU,Europe,2007,SEX_BTSX,9.427027207,2025-01-28T14:13:24.673+01:00,Romania
GUY,Americas,2013,SEX_FMLE,15.30045961,2025-01-28T14:13:24.673+01:00,Guyana
COL,Americas,2009,SEX_MLE,6.944445255,2025-01-28T14:13:24.673+01:00,Colombia
ISR,Europe,2005,SEX_FMLE,3.540766761,2025-01-28T14:13:24.673+01:00,Israel
BTN,South-East Asia,2000,SEX_BTSX,7.497055715,2025-01-28T14:13:24.673+01:00,Bhutan
RWA,Africa,2001,SEX_FMLE,11.48640627,2025-01-28T14:13:24.673+01:00,Rwanda
BDI,Africa,2007,SEX_MLE,24.02158673,2025-01-28T14:13:24.673+01:00,Burundi
THA,South-East Asia,2000,SEX_MLE,16.49665893,2025-01-28T14:13:24.673+01:00,Thailand
AGO,Africa,2008,SEX_BTSX,13.82412741,2025-01-28T14:13:24.673+01:00,Angola
MOZ,Africa,2003,SEX_MLE,22.33571107,2025-01-28T14:13:24.673+01:00,Mozambique
FJI,Western Pacific,2013,SEX_BTSX,10.39409462,2025-01-28T14:13:24.673+01:00,Fiji
BOL,Americas,2013,SEX_FMLE,4.379130969,2025-01-28T14:13:24.673+01:00,Bolivia
HRV,Europe,2010,SEX_FMLE,5.774889328,2025-01-28T14:13:24.673+01:00,Croatia
LUX,Europe,2010,SEX_MLE,14.0612994,2025-01-28T14:13:24.673+01:00,Luxembourg
SLB,Western Pacific,2013,SEX_MLE,35.08051952,2025-01-28T14:13:24.673+01:00,Solomon Islands
KOR,Western Pacific,2020,SEX_BTSX,20.37140979,2025-01-28T14:13:24.673+01:00,South Korea
NGA,Africa,2014,SEX_FMLE,2.735905844,2025-01-28T14:13:24.673+01:00,Nigeria
GRD,Americas,2010,SEX_MLE,2.694469632,2025-01-28T14:13:24.673+01:00,Grenada
COD,Africa,2003,SEX_MLE,23.96390541,2025-01-28T14:13:24.673+01:00,DR Congo
JOR,Eastern Mediterranean,2010,SEX_FMLE,0.555209967,2025-01-28T14:13:24.673+01:00,Jordan
WB_LI,,2005,SEX_MLE,16.60496456,2025-01-28T14:13:24.673+01:00,not found
POL,Europe,2018,SEX_MLE,20.05299017,2025-01-28T14:13:24.673+01:00,Poland
MLI,Africa,2013,SEX_MLE,11.88203316,2025-01-28T14:13:24.673+01:00,Mali
BRB,Americas,2012,SEX_FMLE,1.046929807,2025-01-28T14:13:24.673+01:00,Barbados
COM,Africa,2008,SEX_MLE,12.84607907,2025-01-28T14:13:24.673+01:00,Comoros
BWA,Africa,2004,SEX_BTSX,13.30247943,2025-01-28T14:13:24.673+01:00,Botswana
NAM,Africa,2009,SEX_MLE,18.3487309,2025-01-28T14:13:24.673+01:00,Namibia
POL,Europe,2020,SEX_BTSX,11.67566852,2025-01-28T14:13:24.673+01:00,Poland
AFR,,2008,SEX_MLE,18.2742028,2025-01-28T14:13:24.673+01:00,not found
TTO,Americas,2015,SEX_MLE,17.68535144,2025-01-28T14:13:24.673+01:00,Trinidad and Tobago
EGY,Eastern Mediterranean,2012,SEX_MLE,1.800130997,2025-01-28T14:13:24.673+01:00,Egypt
BRN,Western Pacific,2007,SEX_FMLE,1.071261193,2025-01-28T14:13:24.673+01:00,Brunei Darussalam
GUY,Americas,2012,SEX_MLE,52.4725636,2025-01-28T14:13:24.673+01:00,Guyana
GNQ,Africa,2008,SEX_MLE,16.31011248,2025-01-28T14:13:24.673+01:00,Equatorial Guinea
ROU,Europe,2015,SEX_BTSX,9.07717534,2025-01-28T14:13:24.673+01:00,Romania
LKA,South-East Asia,2013,SEX_MLE,26.43468826,2025-01-28T14:13:24.673+01:00,Sri Lanka
AFG,Eastern Mediterranean,2015,SEX_FMLE,3.438193393,2025-01-28T14:13:24.673+01:00,Afghanistan
SEAR,,2016,SEX_MLE,14.10919415,2025-01-28T14:13:24.673+01:00,not found
JPN,Western Pacific,2020,SEX_FMLE,9.282616144,2025-01-28T14:13:24.673+01:00,Japan
LCA,Americas,2018,SEX_FMLE,1.064152455,2025-01-28T14:13:24.673+01:00,St. Lucia
VNM,Western Pacific,2000,SEX_FMLE,4.792227576,2025-01-28T14:13:24.673+01:00,Vietnam
SSD,Africa,2015,SEX_FMLE,4.967092701,2025-01-28T14:13:24.673+01:00,South Sudan
ARM,Europe,2018,SEX_BTSX,1.847807066,2025-01-28T14:13:24.673+01:00,Armenia
SSD,Africa,2003,SEX_BTSX,9.867304064,2025-01-28T14:13:24.673+01:00,South Sudan
PRK,South-East Asia,2016,SEX_MLE,11.40196074,2025-01-28T14:13:24.673+01:00,North Korea
ARM,Europe,2014,SEX_MLE,7.532837053,2025-01-28T14:13:24.673+01:00,Armenia
WB_HI,,2014,SEX_FMLE,5.997215079,2025-01-28T14:13:24.673+01:00,not found
IRQ,Eastern Mediterranean,2020,SEX_MLE,6.468406818,2025-01-28T14:13:24.673+01:00,Iraq
LTU,Europe,2005,SEX_BTSX,37.32303577,2025-01-28T14:13:24.673+01:00,Lithuania
MRT,Africa,2002,SEX_BTSX,4.928533148,2025-01-28T14:13:24.673+01:00,Mauritania
SEN,Africa,2007,SEX_MLE,18.40632085,2025-01-28T14:13:24.673+01:00,Senegal
IRN,Eastern Mediterranean,2005,SEX_MLE,5.602345069,2025-01-28T14:13:24.673+01:00,Iran
TUN,Eastern Mediterranean,2002,SEX_MLE,4.180414624,2025-01-28T14:13:24.673+01:00,Tunisia
SVK,Europe,2000,SEX_FMLE,4.322200443,2025-01-28T14:13:24.673+01:00,Slovakia
HND,Americas,2011,SEX_MLE,6.487924914,2025-01-28T14:13:24.673+01:00,Honduras
DJI,Eastern Mediterranean,2002,SEX_FMLE,8.088272071,2025-01-28T14:13:24.673+01:00,Djibouti
TUR,Europe,2005,SEX_MLE,4.615283518,2025-01-28T14:13:24.673+01:00,Türkiye
KAZ,Europe,2006,SEX_BTSX,34.28849032,2025-01-28T14:13:24.673+01:00,Kazakhstan
WB_LI,,2020,SEX_FMLE,5.272675335,2025-01-28T14:13:24.673+01:00,not found
AZE,Europe,2011,SEX_BTSX,2.690918107,2025-01-28T14:13:24.673+01:00,Azerbaijan
NZL,Western Pacific,2011,SEX_MLE,17.23869687,2025-01-28T14:13:24.673+01:00,New Zealand
GRC,Europe,2001,SEX_FMLE,0.67852634,2025-01-28T14:13:24.673+01:00,Greece
WB_LI,,2017,SEX_FMLE,5.441495417,2025-01-28T14:13:24.673+01:00,not found
IDN,South-East Asia,2004,SEX_BTSX,2.255813506,2025-01-28T14:13:24.673+01:00,Indonesia
LTU,Europe,2015,SEX_MLE,50.66495754,2025-01-28T14:13:24.673+01:00,Lithuania
MLI,Africa,2015,SEX_MLE,11.89255419,2025-01-28T14:13:24.673+01:00,Mali
NER,Africa,2019,SEX_FMLE,5.735499684,2025-01-28T14:13:24.673+01:00,Niger
MWI,Africa,2009,SEX_FMLE,4.374493392,2025-01-28T14:13:24.673+01:00,Malawi
BRA,Americas,2017,SEX_FMLE,2.824027487,2025-01-28T14:13:24.673+01:00,Brazil
WPR,,2008,SEX_MLE,13.82560107,2025-01-28T14:13:24.673+01:00,not found
NPL,South-East Asia,2017,SEX_MLE,16.97544341,2025-01-28T14:13:24.673+01:00,Nepal
ERI,Africa,2011,SEX_MLE,34.8729123,2025-01-28T14:13:24.673+01:00,Eritrea
AUS,Western Pacific,2016,SEX_BTSX,11.30212452,2025-01-28T14:13:24.673+01:00,Australia
FJI,Western Pacific,2014,SEX_FMLE,6.274088611,2025-01-28T14:13:24.673+01:00,Fiji
FSM,Western Pacific,2020,SEX_MLE,31.99177898,2025-01-28T14:13:24.673+01:00,"Micronesia, Fed. Sts."
HUN,Europe,2011,SEX_BTSX,19.02588211,2025-01-28T14:13:24.673+01:00,Hungary
ARM,Europe,2008,SEX_MLE,6.996120208,2025-01-28T14:13:24.673+01:00,Armenia
KIR,Western Pacific,2015,SEX_MLE,38.00000296,2025-01-28T14:13:24.673+01:00,Kiribati
BWA,Africa,2011,SEX_MLE,26.69339978,2025-01-28T14:13:24.673+01:00,Botswana
CAN,Americas,2002,SEX_BTSX,11.01641201,2025-01-28T14:13:24.673+01:00,Canada
BHR,Eastern Mediterranean,2014,SEX_FMLE,1.700228738,2025-01-28T14:13:24.673+01:00,Bahrain
EUR,,2008,SEX_BTSX,14.78992694,2025-01-28T14:13:24.673+01:00,not found
TKM,Europe,2003,SEX_BTSX,11.63336514,2025-01-28T14:13:24.673+01:00,Turkmenistan
CAF,Africa,2001,SEX_MLE,37.62113237,2025-01-28T14:13:24.673+01:00,Central African Republic
SLV,Americas,2017,SEX_FMLE,3.49843486,2025-01-28T14:13:24.673+01:00,El Salvador
IRN,Eastern Mediterranean,2012,SEX_MLE,5.562262829,2025-01-28T14:13:24.673+01:00,Iran
KIR,Western Pacific,2018,SEX_MLE,35.95780811,2025-01-28T14:13:24.673+01:00,Kiribati
BRN,Western Pacific,2021,SEX_FMLE,0.656105651,2025-01-28T14:13:24.673+01:00,Brunei Darussalam
WB_HI,,2018,SEX_BTSX,12.27613237,2025-01-28T14:13:24.673+01:00,not found
BLR,Europe,2020,SEX_MLE,23.66484892,2025-01-28T14:13:24.673+01:00,Belarus
BRB,Americas,2018,SEX_FMLE,1.058468875,2025-01-28T14:13:24.673+01:00,Barbados
ALB,Europe,2002,SEX_MLE,5.805621882,2025-01-28T14:13:24.673+01:00,Albania
COD,Africa,2001,SEX_BTSX,14.3710439,2025-01-28T14:13:24.673+01:00,DR Congo
COL,Americas,2004,SEX_MLE,8.025347319,2025-01-28T14:13:24.673+01:00,Colombia
MOZ,Africa,2021,SEX_FMLE,8.791776965,2025-01-28T14:13:24.673+01:00,Mozambique
ERI,Africa,2006,SEX_BTSX,22.13281141,2025-01-28T14:13:24.673+01:00,Eritrea
VCT,Americas,2006,SEX_FMLE,1.553437448,2025-01-28T14:13:24.673+01:00,St. Vincent and the Grenadines
COL,Americas,2018,SEX_MLE,8.011267332,2025-01-28T14:13:24.673+01:00,Colombia
LBR,Africa,2011,SEX_FMLE,7.039650267,2025-01-28T14:13:24.673+01:00,Liberia
SRB,Europe,2002,SEX_FMLE,8.594327159,2025-01-28T14:13:24.673+01:00,Serbia
ISL,Europe,2005,SEX_MLE,14.08901438,2025-01-28T14:13:24.673+01:00,Iceland
BHR,Eastern Mediterranean,2011,SEX_FMLE,1.811238284,2025-01-28T14:13:24.673+01:00,Bahrain
PRI,Americas,2016,SEX_BTSX,4.109122015,2025-01-28T14:13:24.673+01:00,Puerto Rico
COL,Americas,2018,SEX_FMLE,1.958177598,2025-01-28T14:13:24.673+01:00,Colombia
BOL,Americas,2003,SEX_FMLE,5.139901225,2025-01-28T14:13:24.673+01:00,Bolivia
